pupil_timestamp,world_index,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
-453430.175185,519,1,0.7975324990055519,0.5496029167510164,0.28615292243554646,47.05833239201705,3d c++,175.87293336032522,171.32329861546884,40.44782972695796,47.05833239201705,-70.77714681563725,5.990013351018524,0.6683430638009247,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,2.0357642085207157,6.488182955070337,79.0401108617937,0.14160705476679034,-0.5551163909803327,-0.8196299375359868,2.995006675509262,0.9822934359539679,-1.3997156973599223,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453430.17000600003,519,0,0.5403469659353254,0.4436286483521358,0.4191770178046501,42.12983592079528,3d c++,141.96116747268346,139.39751572688397,30.44556990522136,42.12983592079528,83.42869399194387,4.066062260008588,0.8806217043424991,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-1.7363550648603217,1.9065641073432404,59.884859431762024,0.0993491394615808,0.6635799711215259,-0.7414791773304212,2.033031130004294,2.2963903760081497,-1.4376018469145087,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.167134,519,1,0.4187268976894396,0.5678082622192937,0.27876567113412365,45.85894398602447,3d c++,181.69864391017398,173.09623892781033,39.149322941016365,45.85894398602447,-62.58208839399495,5.831000356864481,0.6776294511957714,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,2.783092952028462,6.719014319766446,79.04399108767525,0.20388445005910255,-0.5358804439223237,-0.8193065853791915,2.9155001784322403,1.005246107456631,-1.3269003019108112,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453430.16189600003,520,0,0.4151262914728649,0.4261842525140498,0.4162215416177052,41.626506848158904,3d c++,136.37896080449593,140.10683001175076,29.975959165285552,41.626506848158904,87.70581804304726,4.0168651233928445,0.8806217043424991,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.2778528031331455,1.9746742630930454,59.88999927224649,0.05422432793884546,0.6692558174340095,-0.7410508572900488,2.0084325616964223,2.3040031135365306,-1.4977542924294505,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.158543,520,1,0.36485708503263836,0.5759741080986911,0.2676589929672476,45.89329103767204,3d c++,184.31171459158114,175.76184168786057,39.48387561235046,45.89329103767204,-57.69103784814814,5.821753088215174,0.6776294511957714,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,3.114018434965118,7.049830104712784,78.92186012442575,0.23146157363715728,-0.5083124618434623,-0.8294841656499837,2.910876544107587,1.0375722539161902,-1.2986754671504466,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453430.15428200003,520,0,0.9492082861001532,0.41635749737802624,0.4193041774573739,40.73980216865139,3d c++,133.2343991609684,139.36699741023025,29.62230175847949,40.73980216865139,-89.90111932902116,3.9252217766442583,0.8798914731004248,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.579201028932902,1.8992102172606353,59.805622542336465,0.029111975788865735,0.6629671469479753,-0.7480822514492175,1.9626108883221292,2.295571505034423,-1.5319004791675928,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.151037,520,1,0.43371301852765703,0.5791876686549385,0.2638129708052943,45.66960551834893,3d c++,185.34005396958034,176.68488700672935,39.34732834738267,45.66960551834893,-55.82294448620482,5.789100972994015,0.6776294511957714,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,3.2443568002433745,7.165533831261442,78.88890659333146,0.24232310407701194,-0.49867048463107405,-0.8322302932411746,2.8945504864970073,1.0487320641592315,-1.2874571160752566,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453430.146259,520,0,0.7964405668495378,0.41343089861945687,0.4179071240284019,41.667072776538525,3d c++,132.2978875582262,139.70229023318353,30.16599546542954,41.667072776538525,-89.19019449027101,4.016180644777611,0.8797015389483964,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.670989090030569,1.9338939141191602,59.83336716555408,0.021462970697393512,0.6658574550195191,-0.7457701995144161,2.0080903223888056,2.299438838069824,-1.5420246649954905,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.143065,520,1,0.47691159500853664,0.5743719057550292,0.2696331924703069,45.87734442181318,3d c++,183.79900984160935,175.28803380712634,39.4332432293412,45.87734442181318,-58.62779398100892,5.822008143896895,0.6700512569754791,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,3.048955780622439,6.9908145323385025,78.94027455040043,0.22603968577526726,-0.5132304262079855,-0.8279496301520931,2.9110040719484473,1.0318517891668493,-1.3042798419149915,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453430.139118,521,0,0.81206626252023,0.41399374546506856,0.41911779737633226,41.8805831669062,3d c++,132.47799854882194,139.41172862968025,30.426279509248882,41.8805831669062,-89.32333800653325,4.035119809690135,0.8790822148853517,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.6524183127856533,1.9053907622222486,59.808551783144054,0.02301053546780313,0.6634821923614431,-0.7478381480485855,2.0175599048450676,2.2962596817250165,-1.540036625835465,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.130993,521,0,0.6621348909614324,0.4161800910981407,0.41554768453241675,41.66772459118596,3d c++,133.17762915140503,140.26855571221998,29.963251571853537,41.66772459118596,-89.86573515676687,4.020000574946381,0.8790822148853517,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.588084703899516,1.9903158126868243,59.88685083587238,0.02837166954164794,0.6705592799001578,-0.7413132269878916,2.0100002874731904,2.3057587504822443,-1.5325428219138335,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.122924,521,0,0.7259548064435168,0.41703219942394804,0.42116091231492914,40.51198540973112,3d c++,133.45030381566337,138.92138104441702,29.613408272122662,40.51198540973112,89.93600705222167,3.9008310231440624,0.8784265510895173,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.5566897182314836,1.8546766250579685,59.767252609141735,0.030987918347317293,0.6592560142644198,-0.7512797458821122,1.9504155115720312,2.2906252080487004,-1.5295728502359769,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.115239,521,0,0.7580767863737821,0.418906357686903,0.42283532677468183,40.750589671957755,3d c++,134.05003445980896,138.51952157407635,29.925813979480093,40.750589671957755,89.4728447598379,3.921839292027825,0.8782195363588374,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.4973095776249448,1.8153161534231783,59.735500012724536,0.035936263397862205,0.6559759749615206,-0.7539257955835453,1.9609196460139124,2.2862712777080327,-1.5231668586170775,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.107098,522,1,0.9510835509055582,0.5668028388457652,0.2659432762452473,43.31840660368361,3d c++,181.37690843064487,176.17361370114065,37.85889877146038,43.31840660368361,-60.801716272478274,5.489445902837034,0.6390598237981271,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,2.7318316384580834,7.095982591067022,78.79518147996943,0.19961267392823762,-0.5044664213139423,-0.840040719354677,2.744722951418517,1.042032447792014,-1.3375004596333335,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453430.10709400004,522,0,0.6285026539402756,0.41809782491787945,0.4192359392456594,41.38604678327691,3d c++,133.79130397372143,139.38337458104175,30.08334487361486,41.38604678327691,89.67127514602619,3.987878776062988,0.8782195363588374,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.525396937738412,1.9019247740756393,59.81028491490609,0.03359565005507325,0.6631933600158921,-0.7476937204017486,1.993939388031494,2.2958737073996747,-1.525894159590252,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.099132,522,1,0.37300432921209836,0.5621733485328846,0.2744844773650885,45.66498959147019,3d c++,179.89547153052308,174.12372543237876,39.56251853931713,45.66498959147019,-64.07400823724495,5.7980654521496096,0.6362878621284707,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,2.5474507918828815,6.839261616822446,78.91115845667979,0.18424760338030413,-0.5258598358343236,-0.8303759712954802,2.8990327260748048,1.0170706370176466,-1.3524491803388894,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453430.099131,522,0,0.643833650739523,0.4204356039677812,0.41981101279617905,41.51382023458592,3d c++,134.53939326968998,139.24535692891703,30.223310799729365,41.51382023458592,89.09687586812153,3.9997823098723537,0.8782195363588374,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.452604765353719,1.8885324465078268,59.80198595475986,0.03966166442046434,0.6620773327185747,-0.7483853004139351,1.9998911549361769,2.2943835688226937,-1.5178495419384406,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.09116300003,522,1,0.9976209608732733,0.5642644868007839,0.267885566474821,44.39825299877356,3d c++,180.56463577625084,175.70746404604296,38.79952698506783,44.39825299877356,-62.15038639625635,5.628351241079289,0.6371534057736605,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,2.629081888595125,7.03531779758484,78.80791085000988,0.19105019477299107,-0.5095218207707908,-0.8389799385179723,2.8141756205396447,1.036167354589697,-1.3468970876081743,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453430.087229,522,0,0.7819791167476503,0.42431844060774193,0.4250806256775165,40.65414008180636,3d c++,135.7819009944774,137.98064983739604,30.030054224774048,40.65414008180636,88.11925090311131,3.91052567262206,0.8776606738437165,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.328440144350355,1.7621261800394619,59.69907541855433,0.050008716170744684,0.6515434771795442,-0.7569611784310624,1.95526283631103,2.2804135990790155,-1.5048270914366892,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.083143,522,1,0.9551673193289166,0.5623599677208573,0.2687708278941603,43.42852759482303,3d c++,179.95518967067432,175.49500130540153,37.98886140962485,43.42852759482303,-63.06022064796272,5.506101486093063,0.639391705698622,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,2.550400045539986,7.009911753717008,78.80576275378905,0.18449337451839617,-0.5116389910931102,-0.8391589465363752,2.7530507430465314,1.0337050406508164,-1.354384236159129,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453430.07689100003,522,0,0.6454951900592462,0.4261677009717276,0.4213477933244357,41.345705452956715,3d c++,136.37366431095285,138.87652960213543,30.217271594899604,41.345705452956715,87.67930082929162,3.9825581499704485,0.8776606738437165,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.2742555371433855,1.8520002876786323,59.78098854031317,0.0545241001046588,0.6590329861494751,-0.7501350849511592,1.9912790749852243,2.2903286345366576,-1.4982382187496723,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.07490300003,523,1,0.9950345071506532,0.561826786513663,0.26841384443567196,43.59117866827995,3d c++,179.78457168437217,175.58067733543874,38.17637920462603,43.59117866827995,-63.21656324874792,5.526111004467228,0.6380067963994263,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,2.528354973600596,7.019548603570384,78.79507481522948,0.18265628519011368,-0.5108359202719954,-0.8400496080830056,2.763055502233614,1.034639452992867,-1.3566938076431911,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453430.070988,523,0,0.8359303919365393,0.4256277328302085,0.4218770148499772,41.52404291097784,3d c++,136.20087450566672,138.74951643600548,30.393856945729656,41.52404291097784,87.80943020410565,3.998896898550367,0.8776606738437165,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.2904837216073544,1.839661196100466,59.76899951365991,0.05317175139932806,0.6580047285179612,-0.7511341705055976,1.9994484492751834,2.28896229547954,-1.5001255937799518,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.067049,523,1,0.9911825922371521,0.5601240863373222,0.26904725024855247,44.03552174724108,3d c++,179.23970762794312,175.42865994034742,38.59950415632686,44.03552174724108,-64.01908160870744,5.582940752022978,0.6333953240604706,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,2.4588744585550355,6.998964550048708,78.79274524942248,0.17686624226965034,-0.5125512580654684,-0.8402437385669226,2.791470376011489,1.032642941996257,-1.3633310713392344,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453430.06322400004,523,0,0.7232206676103176,0.4281439283734255,0.42215002543176283,41.42099317324515,3d c++,137.00605707949617,138.68399389637693,30.330879439797325,41.42099317324515,87.18535721194986,3.9891419895406077,0.8776606738437165,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.212600572452196,1.8331681507368929,59.769163569177074,0.05966201382892459,0.6574636414043301,-0.7511204992125003,1.9945709947703039,2.288243958849846,-1.4915320637471676,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.05897,523,1,0.37605611400462324,0.5605978403275774,0.27451461078886064,45.256893062799946,3d c++,179.39130890482477,174.11649341067346,39.28174625739394,45.256893062799946,-64.70485988890155,5.745848379885675,0.6250879228155259,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,2.482172432864668,6.8379905010139606,78.89770215715335,0.17880774012878634,-0.5259657621516974,-0.8314973295893502,2.8729241899428377,1.0169460967194608,-1.3589789981584992,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453430.055147,523,0,0.7692275846001788,0.4290789328327712,0.42739192693895334,40.52155780212017,3d c++,137.30525850648678,137.4259375346512,30.099583746416464,40.52155780212017,86.90985256527199,3.8957399861535564,0.8768227611520518,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.1799406373272627,1.7074285355534933,59.66325500313913,0.062383675089335684,0.6469853401390468,-0.7599462130489961,1.9478699930767782,2.2744204595862216,-1.4888903845565902,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.047236,523,0,0.8261351101220581,0.43052623066657203,0.4283955633370091,39.89863117095966,3d c++,137.76839381330305,137.1850647991178,29.710955499940127,39.89863117095966,86.5363231393686,3.8348703651252745,0.8757718031591422,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.1347248361675977,1.6828123188124673,59.646170888873726,0.06615165851930781,0.6449339887439614,-0.7613698892377796,1.9174351825626372,2.2717332316455248,-1.4841289270190012,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.039231,524,1,0.9959552176426709,0.5568758582408505,0.2718483671066054,44.15534659883538,3d c++,178.20027463707217,174.7563918944147,38.66424969913222,44.15534659883538,-65.81106007294127,5.601330587561981,0.6214964688883717,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,2.326672755596931,6.914946412802992,78.81741581802723,0.1658494336898083,-0.5195527695026114,-0.8381878578498595,2.8006652937809906,1.0244688798757424,-1.375452892356409,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453430.039206,524,0,0.7501031832704688,0.4313427464758326,0.42871593247324036,40.46244672892515,3d c++,138.02967887226643,137.1081762064223,30.148560035623596,40.46244672892515,86.3263807996211,3.888865790209276,0.875753354961184,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.1092620273870404,1.6761502596932472,59.64277853281456,0.06827355925102088,0.644378817150693,-0.7616525855760428,1.944432895104638,2.2710070162878466,-1.4813965459891936,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.031084,524,0,0.6273775174623457,0.43369559718167333,0.4252807818816613,41.22384234128506,3d c++,138.78259109813547,137.93261234840128,30.413703210912555,41.22384234128506,85.77507196645813,3.967249010592782,0.875753354961184,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.0390604031709683,1.7589048346084217,59.7200548660192,0.07412369460236022,0.6512750317269574,-0.7552128911423233,1.983624505296391,2.2800597885318665,-1.4729602820332284,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.02307,524,0,0.8111612983703406,0.43316533381061006,0.42591663184595063,41.284597638694876,3d c++,138.61290681939522,137.78000835697185,30.514888877654574,41.284597638694876,85.89961304273132,3.9721051072662026,0.875753354961184,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-2.0549493652065474,1.743875122646097,59.70557212353676,0.07279961443272864,0.6500225557300972,-0.756419786349193,1.9860525536331013,2.278410445058727,-1.4748494917932942,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.02294,524,1,0.9189153874809991,0.5537582453075375,0.27761584108135107,44.28373849567814,3d c++,177.202638498412,173.37219814047575,38.52039091013259,44.28373849567814,-67.95514787695677,5.62512942526976,0.6192968106527141,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,2.2012813052190845,6.744941482664841,78.9005448295679,0.15540014615832107,-0.533719847014124,-0.8312604402214703,2.81256471263488,1.0078030932188906,-1.385984391941484,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453430.015166,524,0,0.8458281260590159,0.43581406729346994,0.42623984141015603,41.311234718625116,3d c++,139.4605015339104,137.70243806156256,30.53971507537996,41.311234718625116,85.23339903149686,3.9749440047220457,0.875753354961184,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-1.9730802374025003,1.736468775157335,59.707459243750236,0.07962204174973256,0.6494053601060336,-0.7562625263314033,1.9874720023610228,2.27759853646972,-1.4658991694599228,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453430.015123,524,1,0.9663118288892312,0.5523109863087203,0.276834603429549,44.43098711046398,3d c++,176.7395156187905,173.55969517690824,38.75653413085654,44.43098711046398,-68.45600730921075,5.642453790545852,0.6195894139747748,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,2.1414003230203873,6.766418231801755,78.87579454512368,0.15041006430842965,-0.5319301179193812,-0.8333229639251563,2.821226895272926,1.0099180494551498,-1.392224620183625,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453430.006612,524,1,0.908344405924548,0.5509854641516336,0.27494513275643684,43.80391704928319,3d c++,176.31534852852278,174.01316813845517,38.38614271530929,43.80391704928319,-68.76014865132723,5.559939839143276,0.6158045788483668,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,2.085628588340513,6.821754409806349,78.83081543851726,0.14576241975177343,-0.5273187697523317,-0.8370712228090244,2.779969919571638,1.0153544856340475,-1.3983912135276082,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453430.002807,525,0,0.7856200040161172,0.43516044388857356,0.42672133859668837,41.21005978752503,3d c++,139.25134204434355,137.5868787367948,30.510657384660952,41.21005978752503,85.39020700694687,3.964382329071225,0.875753354961184,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-1.9929160567914161,1.7248395646611838,59.69542192432658,0.07796905680065622,0.6484362592313542,-0.7572656362833745,1.9821911645356125,2.2763248379752685,-1.4681965587056827,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453429.99615200004,525,1,0.4100137700923457,0.5513472331203599,0.2837363215819636,44.961497701679114,3d c++,176.4311145985152,171.90328282032874,38.76861936405196,44.961497701679114,-69.75970577779697,5.71973587901823,0.6119578142020687,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,2.10534963028634,6.56404754229734,79.0013668181269,0.1474058399139257,-0.5487943420447491,-0.8228586078415544,2.859867939509115,0.9898750209307939,-1.3935377614063804,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453429.99508100003,525,0,0.753749030842902,0.4368533179247436,0.4317713053099218,40.06330785633411,3d c++,139.79306173591795,136.37488672561878,30.050357960644245,40.06330785633411,84.88978275786891,3.8480183609971963,0.8756903612403555,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-1.9376737539084312,1.6037369524702205,59.598898719537715,0.082572582040905,0.6383443748821075,-0.7653092366824468,1.9240091804985981,2.263141810819785,-1.463317698595555,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453429.99110000004,525,1,0.9917262221109842,0.5496469382672307,0.27646398802143124,44.10704490873235,3d c++,175.8870202455138,173.6486428748565,38.5980208663238,44.10704490873235,-69.54318514300414,5.600331320521441,0.6075612039496026,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,2.0314438211363917,6.776203360001612,78.85034364220566,0.14124702248476334,-0.5311146905693931,-0.835443872501658,2.8001656602607206,1.0108807234056485,-1.403311900422101,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453429.987161,525,0,0.7002338390230874,0.4362566145586938,0.42791618355192307,40.993430474123365,3d c++,139.60211665878202,137.30011594753847,30.439289913414868,40.993430474123365,85.09845866984944,3.942252088053603,0.8756903612403555,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-1.9583817506101724,1.6962827925132355,59.6746590572876,0.08084691564909323,0.6460565282190254,-0.7589958752032899,1.9711260440268015,2.2732029780397562,-1.4646782089578478,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453429.983231,525,1,0.417536220870766,0.5503542051280458,0.2792330555728194,44.78529618348999,3d c++,176.11334564097464,172.98406666252333,38.972628445440186,44.78529618348999,-69.6047092760518,5.6905560463708715,0.6058773333541656,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,2.062186349590469,6.694762577907023,78.90785828348976,0.14380889985593645,-0.5379014224106088,-0.8306509857279825,2.8452780231854358,1.0028505932284992,-1.3993676608790513,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453429.979169,525,0,0.8531627741409802,0.43790040329487184,0.431807602753159,41.00406231729673,3d c++,140.128129054359,136.36617533924183,30.744561022333077,41.00406231729673,84.62215157196081,3.9386653487191228,0.8752676148716221,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-1.905250675487871,1.604408115206951,59.60301498679057,0.08527450524261833,0.6384003051101683,-0.7649662144113756,1.9693326743595614,2.263214473174271,-1.4597798024234057,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453429.975088,526,1,0.9453345945444144,0.5488415098125567,0.27656266157560494,44.04690838737955,3d c++,175.62928314001817,173.62496122185482,38.56748466094791,44.04690838737955,-69.90445863475938,5.592707072300293,0.6031508273697916,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,1.998336995699418,6.77298219283845,78.84684990522955,0.13848812036501554,-0.5313831211663232,-0.8357350172496673,2.7963535361501464,1.0105638848840164,-1.406580385377945,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453429.971183,526,0,0.7033151232959134,0.4386383670695483,0.43230164362270806,40.52146222200896,3d c++,140.36427746225544,136.24760553055006,30.416711399430756,40.52146222200896,84.42652912731782,3.891870207606441,0.8750490888126516,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-1.8823403160715029,1.5920603281951218,59.59530423958931,0.08718370186064903,0.6373713228591825,-0.7656087766781473,1.9459351038032204,2.261878359519875,-1.4574097543154794,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453429.963107,526,0,0.6984061587231789,0.4381243667186692,0.4287884096860376,41.07284506487354,3d c++,140.19979734997415,137.09078167535097,30.551280337321145,41.07284506487354,84.61525040537828,3.9492719105026777,0.8750490888126516,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-1.9002721128936915,1.6759159471114708,59.66372726092792,0.08568938545879995,0.6443592911022116,-0.759906858233263,1.9746359552513388,2.2709814825177714,-1.4585076480353067,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453429.963038,526,1,0.9993688342180782,0.5481989479132325,0.2783897980565321,44.880128546263265,3d c++,175.4236633322344,173.1864484664323,39.190577604014806,44.880128546263265,-70.41962696589968,5.701045119288498,0.6050715089626624,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,1.973159692208907,6.717812887940866,78.87798765699571,0.13639001174080628,-0.535980563241122,-0.8331402046024861,2.850522559644249,1.0051275194982245,-1.4085297188508636,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453429.954982,526,1,0.9906831615810932,0.5465954145331567,0.2800861366483983,43.812100107821415,3d c++,174.91053265061015,172.7793272043844,38.20198820582049,43.812100107821415,-71.31790373652854,5.567455427687607,0.60451349284395,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,1.9074098228839567,6.669788476890784,78.89847188447628,0.1309108559637271,-0.5399825974952954,-0.8314331856457728,2.7837277138438035,1.0003798935415875,-1.4146264021990884,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453429.954955,526,0,0.7448673310192158,0.43935413654126,0.43274188016503046,40.47195799898501,3d c++,140.5933236932032,136.1419487603927,30.40708146686415,40.47195799898501,84.23660576501949,3.886762397240254,0.87435399411806,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-1.8600644534252104,1.5816535534110008,59.58921215540202,0.08904002374784005,0.6365040916271725,-0.7661164503604214,1.943381198620127,2.260753422185613,-1.455092854224344,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453429.943943,527,0,0.7311803613249347,0.440230729060236,0.4330484280544181,40.19807201777854,3d c++,140.87383329927553,136.06837726693965,30.21740117691403,40.19807201777854,84.00790691428888,3.860318633688301,0.873471044957852,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-1.8329808331063289,1.574077485931591,59.58610908201123,0.09129699210774685,0.635872752670555,-0.7663750398096543,1.9301593168441504,2.2599351313082785,-1.4522267679971392,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453429.943939,527,1,0.996043282719114,0.5447430825395932,0.27840774336958396,43.17816631710072,3d c++,174.31778641266985,173.18214159129985,37.82297916127402,43.17816631710072,-71.92551849311076,5.484323770855623,0.6041432896324417,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,1.8302599429572413,6.7188457237921435,78.85497745390137,0.12448169930316746,-0.5358944935868488,-0.8350577215270155,2.7421618854278114,1.0052294666410162,-1.422816454657551,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
-453429.938635,527,0,0.8093000120839171,0.4405331382850801,0.4330530858509275,40.91766679929771,3d c++,140.97060425122564,136.0672593957774,30.751972570681303,40.91766679929771,83.93017930968797,3.9295385279158146,0.8730653896387386,1,-2.928544738399291,-6.056395546115069,68.78260955972708,12.0,-1.8235197782267751,1.5750955830084932,59.58808602756381,0.09208541334770966,0.6359575940936302,-0.766210294346939,1.9647692639579073,2.2600450638488874,-1.4511870519531829,133.60237203226626,65.40821782385655,216.33375202316245,216.33375202316245,90.0
-453429.931096,527,1,0.9999721981636588,0.5458015963607592,0.27883401900200344,44.889858279526024,3d c++,174.65651083544296,173.07983543951917,39.250061118575765,44.889858279526024,-71.51651096402927,5.702566622910225,0.608498028501081,1,0.3364795513192316,13.14957964683433,88.87567011222555,12.0,1.8747592349224649,6.703549827270942,78.87155120148118,0.12818997363360277,-0.5371691516302822,-0.8336765758953643,2.8512833114551124,1.0037189933767259,-1.4182266342912115,162.34729393943806,211.7319596098979,167.42489796375824,167.42489796375824,90.0
