id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
48,-453431.16922599997,218.06399995693937,490,497,0.5430927774143369,0.546070732116447,1.1427708022863934,0.8071888719338103,3d gaze,78.50919589521561,-63.063052223959616,1185.7899299683174,-453431.16922599997 -453431.165057 -453431.1609745 -453431.15682050004 -453431.152856 -453431.14910150005 -453431.142444 -453431.137806 -453431.134482 -453431.13117 -453431.1271805 -453431.1231895 -453431.119154 -453431.11512800003 -453431.11117200006 -453431.107128 -453431.10113100003 -453431.09719 -453431.0931985 -453431.0875665 -453431.083553 -453431.08056649996 -453431.075768 -453431.0706025 -453431.067127 -453431.061789 -453431.0558795 -453431.053568 -453431.0495825 -453431.0468095 -453431.0429845 -453431.039155 -453431.0351625 -453431.031175 -453431.027029 -453431.022883 -453431.01492600003 -453431.00865750003 -453431.00497650006 -453431.0008885 -453430.99699300004 -453430.993163 -453430.9887355 -453430.98446149996 -453430.980694 -453430.9744065 -453430.97001349996 -453430.966542 -453430.9630785 -453430.9590875 -453430.95510150003 -453430.951162
49,-453430.9472235,88.40999996755272,497,500,0.5338628588681398,0.5517735958871426,0.9151034687389231,0.8203255095301804,3d gaze,75.77589635634645,-87.85062026851428,1471.7539825075253,-453430.9472235 -453430.94322899997 -453430.9392345 -453430.9345525 -453430.92819350003 -453430.924795 -453430.921003 -453430.91698650003 -453430.9128375 -453430.9088655 -453430.9051095 -453430.90096450003 -453430.8968905 -453430.8897015 -453430.884433 -453430.881698 -453430.8789675 -453430.8742675 -453430.8699225 -453430.86603050004 -453430.862542 -453430.85881350003
50,-453430.519179,84.03199998429045,510,512,0.49024277324442533,0.6131151637636962,1.4715942410200067,0.855372410223861,3d gaze,-60.77448726819484,-515.7641024739881,3958.6594601493093,-453430.519179 -453430.51312300004 -453430.50913300004 -453430.5051245 -453430.5011845 -453430.497129 -453430.49314150005 -453430.4885035 -453430.48385250004 -453430.48039350007 -453430.47566500003 -453430.4697755 -453430.467096 -453430.467095 -453430.45877 -453430.45116 -453430.44322300004 -453430.435147
51,-453430.019053,97.83350001089275,525,528,0.48158801743905144,0.5565379033970067,1.4699275824475824,0.7579123921642185,3d gaze,-117.37025044838761,-257.3763209732101,3947.5037593449247,-453430.019053 -453430.0151445 -453430.00896500004 -453430.0047095 -453429.9969535 -453429.9930905 -453429.9891305 -453429.985196 -453429.98120000004 -453429.9771285 -453429.9731355 -453429.9671105 -453429.96307249996 -453429.9589965 -453429.9549685 -453429.94944700005 -453429.94394100003 -453429.941287 -453429.938635 -453429.9348655 -453429.931094 -453429.9271495 -453429.9212195
52,-453429.9171485,217.9554999456741,528,534,0.4929389485402816,0.5650457320375479,1.3131555060553866,0.776765574944864,3d gaze,-36.81312023298779,-236.36708060941396,3178.074651744762,-453429.9171485 -453429.912948 -453429.9088455 -453429.904937 -453429.90084950003 -453429.89674800006 -453429.892782 -453429.88893749996 -453429.8831215 -453429.879114 -453429.879107 -453429.869507 -453429.854817 -453429.8509275 -453429.8468305 -453429.84265450004 -453429.83672550006 -453429.83497200004 -453429.820615 -453429.8166735 -453429.8126685 -453429.808816 -453429.8047715 -453429.7990605 -453429.7950735 -453429.79113300005 -453429.787215 -453429.7826415 -453429.7780735 -453429.773819 -453429.769587 -453429.7663695 -453429.76317050005 -453429.75706900004 -453429.75300749997 -453429.74901150004 -453429.74508100003 -453429.74109350005 -453429.73708800005 -453429.7331675 -453429.7279575 -453429.72389250004 -453429.720822 -453429.714823 -453429.7111145 -453429.707134 -453429.7031735 -453429.69919300004
53,-453429.6952195,88.0345000186935,535,537,0.49695817144285154,0.5699638444948725,0.5165254956841292,0.7705066786590203,3d gaze,-11.09594942016516,-190.48240396171883,2359.2014979904293,-453429.6952195 -453429.6907575 -453429.6863015 -453429.6827455 -453429.67919 -453429.6737405 -453429.667741 -453429.66503050004 -453429.661004 -453429.657053 -453429.65307 -453429.64919550007 -453429.6451615 -453429.6351445 -453429.6311625 -453429.62717600004 -453429.6231835 -453429.6191995 -453429.6151815 -453429.6111635 -453429.607185
54,-453429.02319700003,100.01400002511218,554,558,0.6074632249764405,0.5626190867463898,1.2330856058138164,0.9739079035451196,3d gaze,132.41068374781992,-57.86633106155624,800.3312623880279,-453429.02319700003 -453429.0132 -453429.00696 -453428.995124 -453428.98717000004 -453428.979102 -453428.971173 -453428.96321200003 -453428.955045 -453428.946978 -453428.939206 -453428.931094 -453428.923183
55,-453428.791754,147.7599999634549,561,566,0.591989401561963,0.5389257758095535,1.4904752929698493,0.8479920888376734,3d gaze,118.62773468622758,-37.589345632278246,837.2947592750521,-453428.791754 -453428.78752600006 -453428.7844605 -453428.780456 -453428.7751215 -453428.77115 -453428.7664275 -453428.7624865 -453428.7583735 -453428.7550315 -453428.74824600003 -453428.744357 -453428.74017700006 -453428.7370045 -453428.73295700003 -453428.7289005 -453428.7251135 -453428.7212055 -453428.717128 -453428.71256300004 -453428.7064435 -453428.7028265 -453428.698975 -453428.6951415 -453428.6911625 -453428.687225 -453428.68013700005 -453428.671694 -453428.66915950004 -453428.6605495 -453428.64971100003 -453428.64584350004 -453428.64399400004
56,-453428.06832,95.19900003215298,582,584,0.46294619156837774,0.5464993999394342,1.3981360857501124,0.8300253079794021,3d gaze,316.89534446649316,313.82739449195026,-5718.706083668941,-453428.06832 -453428.0650995 -453428.06102100003 -453428.05706200004 -453428.053176 -453428.04920500005 -453428.0452195 -453428.04120950005 -453428.0351955 -453428.031187 -453428.0271805 -453428.0231495 -453428.01847500005 -453428.013824 -453428.0105305 -453428.007238 -453428.00326 -453427.999282 -453427.9952425 -453427.989179 -453427.985184 -453427.9811965 -453427.977147 -453427.973121
57,-453427.72907550004,95.91800003545359,590,593,0.45258899255046353,0.562007836428702,0.7192477319462244,0.7460850810565554,3d gaze,680.8143789487864,672.0899649029493,-9271.185058356974,-453427.72907550004 -453427.7247525 -453427.7208305 -453427.717136 -453427.7127355 -453427.7027565 -453427.6992235 -453427.6952195 -453427.6912145 -453427.687218 -453427.683191 -453427.6791675 -453427.6751945 -453427.671225 -453427.667251 -453427.6632775 -453427.65721 -453427.6531835 -453427.64914650004 -453427.64514700003 -453427.6372015 -453427.6331575
58,-453427.443157,84.16299999225885,599,602,0.605989683178768,0.4840649900727227,0.6812921303274605,0.90936548310125,3d gaze,100.24138802621452,11.302441588487943,614.2945546505696,-453427.443157 -453427.435224 -453427.42723000003 -453427.41921200004 -453427.41124700004 -453427.397497 -453427.389562 -453427.383049 -453427.374849 -453427.367178 -453427.358994
59,-453427.22549650003,142.27950002532452,605,610,0.5702376520286881,0.48657837535333087,1.4963034973155966,0.8276690127208427,3d gaze,102.32816030236201,14.40026300455103,947.3144926468491,-453427.22549650003 -453427.2234315 -453427.2192015 -453427.2166835 -453427.2128875 -453427.20899149997 -453427.2050765 -453427.200847 -453427.1949005 -453427.19116150006 -453427.18591750006 -453427.18060150003 -453427.1778395 -453427.1751545 -453427.1711875 -453427.1672285 -453427.16301899997 -453427.158821 -453427.154978 -453427.149142 -453427.1442475 -453427.1402555 -453427.13710000005 -453427.132688 -453427.12872150005 -453427.1251355 -453427.1210185 -453427.1170325 -453427.111111 -453427.1070585 -453427.1027725 -453427.09851000004 -453427.09486 -453427.09121600003 -453427.08721350005 -453427.083217
60,-453426.939056,217.95399993425235,614,620,0.5942949951432914,0.4736841913926077,0.58864109206363,0.8392504787253915,3d gaze,114.36567112816539,23.943833782459915,787.8534034893325,-453426.939056 -453426.9351595 -453426.93111450004 -453426.9271435 -453426.923168 -453426.9192075 -453426.9112195 -453426.9071845 -453426.90117850003 -453426.8950265 -453426.89287800004 -453426.88887250004 -453426.8814065 -453426.87591350003 -453426.873941 -453426.8716195 -453426.869219 -453426.86518 -453426.85918150004 -453426.855203 -453426.851182 -453426.84716750006 -453426.84313500003 -453426.839121 -453426.8351075 -453426.831124 -453426.8270935 -453426.823087 -453426.817029 -453426.813059 -453426.80908649997 -453426.80522650003 -453426.801242 -453426.79656000005 -453426.791731 -453426.7846295 -453426.7796575 -453426.7779805 -453426.773758 -453426.7710025 -453426.7660675 -453426.7613075 -453426.757942 -453426.7545875 -453426.7508475 -453426.74711500003 -453426.74314250005 -453426.7391745 -453426.7350165 -453426.72899850004 -453426.72508650005 -453426.72110200004
61,-453426.7171605,160.2189999539405,620,625,0.5946446426963344,0.4733790370773068,0.7191543983944358,0.8441082301397259,3d gaze,112.96891474267083,23.861244060755922,775.496143121852,-453426.7171605 -453426.713163 -453426.70891449996 -453426.7048765 -453426.701091 -453426.69541650004 -453426.68948000006 -453426.687142 -453426.6831545 -453426.679238 -453426.67524250003 -453426.671248 -453426.666695 -453426.662142 -453426.65755400003 -453426.65296700003 -453426.6480655 -453426.64442100003 -453426.64081500005 -453426.6366775 -453426.63267900003 -453426.6288515 -453426.6251545 -453426.621041 -453426.61701549997 -453426.613089 -453426.60716300004 -453426.60318850004 -453426.599156 -453426.595158 -453426.5910005 -453426.586865 -453426.5829885 -453426.5791155 -453426.57511900004 -453426.57113000005 -453426.5671255 -453426.5610185 -453426.55694150005
62,-453426.55009800004,90.98900004755706,626,628,0.5966146520722695,0.5107793965586894,0.3550492435620486,0.8546713235607593,3d gaze,106.23577230216056,-8.889746948652038,714.201250070716,-453426.55009800004 -453426.543122 -453426.53508400003 -453426.527175 -453426.519193 -453426.51117400004 -453426.503136 -453426.49307900004 -453426.487143 -453426.47417 -453426.467071 -453426.459109
63,-453426.43645549996,219.9274999438785,629,635,0.5920517154381061,0.4774967789708152,0.4166115244894822,0.8464252572401442,3d gaze,112.09063385805938,20.547327474485513,791.106647993109,-453426.43645549996 -453426.432443 -453426.42839250003 -453426.42590000003 -453426.4219195 -453426.41911849997 -453426.41418049997 -453426.40923750005 -453426.40623150003 -453426.403223 -453426.395424 -453426.390833 -453426.38723500003 -453426.38414700003 -453426.380276 -453426.3768535 -453426.372642 -453426.368894 -453426.36164899997 -453426.3561885 -453426.35341650003 -453426.35020600003 -453426.346465 -453426.34317300003 -453426.339144 -453426.335115 -453426.3311385 -453426.3271865 -453426.3231345 -453426.319107 -453426.3128335 -453426.30635800003 -453426.30404099997 -453426.300514 -453426.29579 -453426.291797 -453426.28905950004 -453426.284961 -453426.280732 -453426.2768135 -453426.271141 -453426.2672 -453426.26109549997 -453426.25498900004 -453426.251531 -453426.248313 -453426.2450095 -453426.2419545 -453426.238558 -453426.23517700005 -453426.2291765 -453426.223478 -453426.220859 -453426.216528
64,-453426.21279500006,217.68850006628782,636,642,0.5905306546738984,0.4826293483590362,0.6653950035910787,0.8491951611846738,3d gaze,115.450151183263,16.56876376995138,828.7270050071648,-453426.21279500006 -453426.20848050003 -453426.204382 -453426.2008585 -453426.197002 -453426.1930825 -453426.187086 -453426.18316350004 -453426.179074 -453426.1749885 -453426.171097 -453426.16718850005 -453426.16318400006 -453426.15919400007 -453426.15513850003 -453426.1510855 -453426.14702200005 -453426.140914 -453426.13687150006 -453426.1329955 -453426.1291405 -453426.1250895 -453426.12087750004 -453426.1168805 -453426.113014 -453426.108689 -453426.102789 -453426.099222 -453426.095058 -453426.09091250005 -453426.08623350004 -453426.0815315 -453426.0778155 -453426.07279999997 -453426.06830000004 -453426.065117 -453426.06212450005 -453426.0571295 -453426.052778 -453426.0482695 -453426.0445385 -453426.0402245 -453426.03631600004 -453426.031155 -453426.02613400004 -453426.0240215 -453426.0189655 -453426.015 -453426.011069 -453426.007143 -453426.003151 -453425.99916500004 -453425.9951065
65,-453425.99107,217.96999999787658,642,649,0.5861350030332104,0.48778692942976815,0.6248166596237857,0.8573035518608058,3d gaze,115.25339572815378,12.242457986763272,869.3837815115646,-453425.99107 -453425.986897 -453425.9829105 -453425.9756835 -453425.9679035 -453425.96514700004 -453425.96103 -453425.95694350003 -453425.95291 -453425.9463615 -453425.94177700003 -453425.938374 -453425.93302650005 -453425.9304835 -453425.92654400005 -453425.92314850003 -453425.918536 -453425.91394450003 -453425.90813450003 -453425.9023455 -453425.8992475 -453425.895149 -453425.89066050004 -453425.88822950004 -453425.88511699997 -453425.880778 -453425.87664050004 -453425.87296 -453425.869138 -453425.865061 -453425.8600755 -453425.8561215 -453425.85106300004 -453425.8470325 -453425.84309 -453425.839157 -453425.835142 -453425.83111050003 -453425.8270965 -453425.823128 -453425.81910100003 -453425.815102 -453425.809149 -453425.805132 -453425.8010205 -453425.79686750006 -453425.79288900003 -453425.78896000003 -453425.78490050003 -453425.780927 -453425.7771205 -453425.7731
66,-453425.7671165,217.95699995709583,649,656,0.5801230963217959,0.4922010583139058,0.8504111449830173,0.8271252898308947,3d gaze,113.87380727244602,8.281652792938967,923.9923990946728,-453425.7671165 -453425.7631875 -453425.759153 -453425.75513000006 -453425.751165 -453425.7472115 -453425.743077 -453425.73894300003 -453425.73510600004 -453425.73126850004 -453425.72723200003 -453425.72106450005 -453425.717004 -453425.71313050005 -453425.70753550006 -453425.7035195 -453425.70100500004 -453425.69640950003 -453425.692151 -453425.6887395 -453425.683061 -453425.67898150004 -453425.674759 -453425.6704625 -453425.66662750003 -453425.6628735 -453425.65894550004 -453425.6550295 -453425.65101500007 -453425.64700600004 -453425.64303850004 -453425.63687600003 -453425.632821 -453425.628846 -453425.62482350005 -453425.621019 -453425.6169505 -453425.612932 -453425.609083 -453425.6051265 -453425.599173 -453425.59517600003 -453425.5910625 -453425.58695150004 -453425.5830585 -453425.5791645 -453425.57516400004 -453425.57115850004 -453425.56718300004 -453425.563214 -453425.55917400005 -453425.55316550005 -453425.54915950005
67,-453424.991182,83.95900001050904,672,675,0.5235252231377913,0.4837290294672021,1.4906102362986133,0.8633594555279817,3d gaze,148.02383715687327,76.78747239060591,4086.938310366964,-453424.991182 -453424.98317 -453424.97302800004 -453424.96317 -453424.955089 -453424.947103 -453424.939257 -453424.931156 -453424.923173 -453424.915166 -453424.907223
68,-453424.885436,96.52550000464544,676,679,0.5435794481483687,0.46030408808336015,0.6362732618640591,0.8956910326670393,3d gaze,114.62719505306319,78.37254061175098,1709.1832163761233,-453424.885436 -453424.8795555 -453424.87318 -453424.869033 -453424.86513000005 -453424.857099 -453424.8531325 -453424.8473455 -453424.841291 -453424.8389285 -453424.8350545 -453424.8312085 -453424.827145 -453424.8230965 -453424.8191635 -453424.81523 -453424.81120550004 -453424.8071805 -453424.8007885 -453424.796633 -453424.792759 -453424.7889105
69,-453424.65805950004,112.9685000050813,682,686,0.5078458167357363,0.46084050098504525,1.3037770415945025,0.8111766996149805,3d gaze,37.62786458790395,151.26537974947132,3342.8760804271187,-453424.65805950004 -453424.64618599997 -453424.643211 -453424.63916849997 -453424.631124 -453424.6250605 -453424.620973 -453424.61678150005 -453424.6129355 -453424.6086835 -453424.60470050003 -453424.60115550004 -453424.59692000004 -453424.590856 -453424.5869745 -453424.57899 -453424.5750705 -453424.57100500003 -453424.5625905 -453424.5579775 -453424.5541815 -453424.548633 -453424.54509100004
70,-453424.087087,84.46400001412258,700,703,0.4900219202609296,0.545724448777467,1.4914488463942226,0.8757946164149606,3d gaze,-71.68645301061997,-235.19137889324875,4533.303986707469,-453424.087087 -453424.08306850004 -453424.07915400004 -453424.0752495 -453424.0712135 -453424.067146 -453424.06298100005 -453424.058872 -453424.05504300003 -453424.0512235 -453424.0448695 -453424.0408545 -453424.0348235 -453424.0310645 -453424.028308 -453424.02434550005 -453424.01712850004 -453424.0116635 -453424.0086235 -453424.002623
71,-453423.99917,218.17249996820465,703,709,0.4850078747957697,0.5241508117273314,1.1047658375653115,0.8736794711620766,3d gaze,-163.9614088276285,-193.74573009932925,7024.830292523664,-453423.99917 -453423.99521 -453423.991251 -453423.9871745 -453423.9831035 -453423.9791705 -453423.975242 -453423.971149 -453423.96704350004 -453423.96092650003 -453423.9568685 -453423.9525835 -453423.94846850005 -453423.94481950003 -453423.94080700004 -453423.9368215 -453423.9329915 -453423.9287505 -453423.92483100004 -453423.91912850004 -453423.91518 -453423.91113300005 -453423.90709700005 -453423.90312150004 -453423.8991435 -453423.89508000005 -453423.89098050003 -453423.88708400005 -453423.883229 -453423.87913600006 -453423.87288100005 -453423.86876 -453423.86478400003 -453423.859774 -453423.85591700004 -453423.85228700005 -453423.8483385 -453423.8451125 -453423.841035 -453423.835026 -453423.83107149997 -453423.827061 -453423.82307449996 -453423.81911599997 -453423.815177 -453423.811171 -453423.807181 -453423.80307300005 -453423.7989535 -453423.7950415 -453423.78916499997 -453423.7851005 -453423.78099750006
72,-453423.593142,82.04000000841916,714,717,0.46465876380700577,0.5701567733332382,0.9456246219851399,0.7888722659452562,3d gaze,-983.4109371827062,-1466.7677201351485,18195.30865890679,-453423.593142 -453423.5891815 -453423.5831085 -453423.57905249996 -453423.574993 -453423.57093000005 -453423.5670395 -453423.56316 -453423.55897300004 -453423.5547745 -453423.55097 -453423.547193 -453423.5431535 -453423.5368755 -453423.5328235 -453423.5287285 -453423.524632 -453423.5210025 -453423.51917600003 -453423.511102
73,-453423.03281400003,103.68200001539662,731,735,0.5407369330396644,0.6374906561645687,1.4880590939621205,0.8204392140233531,3d gaze,65.26750787803218,-165.3172255340197,1041.5190702589296,-453423.03281400003 -453423.02873200004 -453423.024811 -453423.02076800005 -453423.01704350003 -453423.01315 -453423.00916350004 -453423.004933 -453423.000807 -453422.99506900006 -453422.99124500004 -453422.987205 -453422.983166 -453422.979192 -453422.9752205 -453422.971177 -453422.96713400004 -453422.96317350003 -453422.9592105 -453422.95504000003 -453422.94893250003 -453422.94459800003 -453422.94056250004 -453422.93681800005 -453422.932916 -453422.929132
74,-453422.9250885,172.1065000165254,735,740,0.5386418556391245,0.6374940237143856,1.4323863532283914,0.8715403423154024,3d gaze,67.93927635104636,-183.21489417822218,1155.3133668399219,-453422.9250885 -453422.921052 -453422.91715750005 -453422.91122 -453422.907199 -453422.90223450004 -453422.897274 -453422.894078 -453422.8908785 -453422.887049 -453422.8832265 -453422.8790285 -453422.874832 -453422.871033 -453422.865173 -453422.8611185 -453422.8571835 -453422.85317450005 -453422.84823600005 -453422.8442235 -453422.841164 -453422.83724150003 -453422.8332135 -453422.8271345 -453422.82308 -453422.81887950003 -453422.814679 -453422.81086850003 -453422.806683 -453422.80275699997 -453422.7992085 -453422.79518 -453422.791143 -453422.78509 -453422.78101599996 -453422.777104 -453422.773094 -453422.766754 -453422.762444 -453422.7596135 -453422.755837 -453422.752982
75,-453422.7488455,147.6484999875538,740,744,0.5251588477860316,0.6304461027971299,1.3286851192660838,0.8563493520826638,3d gaze,49.58755285565074,-193.97955946969483,1288.8338562989827,-453422.7488455 -453422.7428615 -453422.73913550004 -453422.7351315 -453422.73113800003 -453422.727003 -453422.72286800004 -453422.719017 -453422.7151705 -453422.71115950006 -453422.70715100004 -453422.703019 -453422.6970125 -453422.6902245 -453422.68526349997 -453422.681753 -453422.67832350003 -453422.67460200004 -453422.67247700004 -453422.668932 -453422.664952 -453422.65909100004 -453422.6552205 -453422.651232 -453422.6472535 -453422.643237 -453422.6392215 -453422.6317585 -453422.624296 -453422.6214825 -453422.618715 -453422.61486900004 -453422.61280800006 -453422.60915200005 -453422.6052415 -453422.601197
76,-453422.051051,114.61799999233335,761,764,0.5131328359279473,0.5491776044292457,1.4751504973115552,0.8194101656830264,3d gaze,41.1927845457801,-119.22564000800011,2101.2261356621607,-453422.051051 -453422.0470755 -453422.0431555 -453422.0391795 -453422.0310045 -453422.0249965 -453422.021158 -453422.017118 -453422.0131515 -453422.00916700007 -453422.0050785 -453422.0010925 -453421.997057 -453421.99261950003 -453421.98671900004 -453421.98312750005 -453421.978125 -453421.973148 -453421.9701505 -453421.9671575 -453421.9630105 -453421.958889 -453421.95499500004 -453421.951152 -453421.9446535 -453421.938234 -453421.936433
77,-453421.8350795,103.9249999448657,768,770,0.47891732025884665,0.5210483482747643,1.207748486465884,0.7681642447658761,3d gaze,-215.23058334405184,-153.2443671283492,6583.237822262728,-453421.8350795 -453421.83199900005 -453421.8288775 -453421.82510250004 -453421.81892600004 -453421.8146945 -453421.8067445 -453421.802688 -453421.798904 -453421.79360900004 -453421.7884225 -453421.7857845 -453421.78315100004 -453421.7771295 -453421.7731555 -453421.7690945 -453421.7650325 -453421.76079850004 -453421.756788 -453421.752172 -453421.7482695 -453421.7450145 -453421.7409495 -453421.73508400004 -453421.73115450004
78,-453421.72317400004,122.54700006451458,770,774,0.4857047086417284,0.5552536624748278,1.4642961485288297,0.7974047624579508,3d gaze,-171.71342185221712,-487.2195769942309,7591.873522373025,-453421.72317400004 -453421.715171 -453421.70704400004 -453421.698991 -453421.68673 -453421.67280400003 -453421.668079 -453421.661225 -453421.654883 -453421.647098 -453421.639212 -453421.631131 -453421.62326900003 -453421.605721 -453421.600627
79,-453421.596672,114.16450003162026,774,778,0.5042528572593511,0.5572218975564782,1.4826816765655824,0.8501268723982579,3d gaze,14.468347795618866,-171.75815040523247,2625.477230255131,-453421.596672 -453421.593045 -453421.588936 -453421.58429450006 -453421.5754125 -453421.569113 -453421.56722050003 -453421.5642725 -453421.5629525 -453421.55899150006 -453421.5552075 -453421.55119400006 -453421.547192 -453421.5431925 -453421.539202 -453421.53509500006 -453421.53098800004 -453421.52710450004 -453421.52115700004 -453421.51695200003 -453421.51297000004 -453421.50914750004 -453421.5051685 -453421.499303 -453421.495285 -453421.4929155 -453421.48890600004 -453421.4825075
80,-453421.027134,86.88349998556077,792,794,0.5103078565913447,0.5639853115285894,1.4037175508137922,0.7895210940785449,3d gaze,37.28761506064538,-179.33750492791506,2431.925200775394,-453421.027134 -453421.02317349997 -453421.017161 -453421.0129665 -453421.008809 -453421.004079 -453420.99990399997 -453420.994805 -453420.990629 -453420.9880625 -453420.9845845 -453420.9791135 -453420.9750935 -453420.971116 -453420.967133 -453420.96045450005 -453420.95375650004 -453420.94996700005 -453420.9462085 -453420.94372900005 -453420.9402505
81,-453420.9351855,216.10399999190122,794,801,0.5081432810022277,0.5678425810602733,1.26732732223785,0.8463708588947154,3d gaze,32.02542625995179,-207.97237892152475,2665.181592838654,-453420.9351855 -453420.93195 -453420.9287105 -453420.9247285 -453420.92109950003 -453420.917026 -453420.9123835 -453420.908332 -453420.90498700005 -453420.90110350004 -453420.894955 -453420.8907635 -453420.886766 -453420.882753 -453420.878739 -453420.87473050004 -453420.8709565 -453420.8671945 -453420.8631525 -453420.859111 -453420.854926 -453420.84895650006 -453420.84506200004 -453420.84091050003 -453420.8367505 -453420.8303245 -453420.8259955 -453420.82173150004 -453420.81784400006 -453420.81220300007 -453420.80903500004 -453420.80548800004 -453420.8016055 -453420.799152 -453420.79484550003 -453420.790539 -453420.786848 -453420.7831605 -453420.7789065 -453420.774627 -453420.768874 -453420.76512750005 -453420.7611225 -453420.756919 -453420.75266550004 -453420.748862 -453420.7440545 -453420.739969 -453420.73504400003 -453420.7309645 -453420.7269885 -453420.7231625 -453420.7190815
82,-453420.71500900004,150.14100004918873,801,805,0.5163227049691205,0.5711530212651367,1.1244522052956818,0.8164440934943057,3d gaze,52.162839092466434,-172.22546711415472,2098.6824254550957,-453420.71500900004 -453420.71019400004 -453420.7051615 -453420.70189150004 -453420.69884950004 -453420.6949745 -453420.691123 -453420.687163 -453420.68076600006 -453420.6766695 -453420.6729935 -453420.6685385 -453420.664568 -453420.658263 -453420.65344400005 -453420.649166 -453420.644953 -453420.642044 -453420.639141 -453420.635182 -453420.6312225 -453420.625743 -453420.620264 -453420.617694 -453420.615124 -453420.611008 -453420.6065045 -453420.599862 -453420.5935055 -453420.59045 -453420.58731 -453420.584945 -453420.580719 -453420.5768975 -453420.5731715 -453420.56895950006 -453420.564868
