gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
-453442.914971,138,0.8479399692837155,0.47536504346465086,0.4614899457150212,-453442.914971-0,-87.44807704895243,102.52596314021912,2305.633983998718,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.050735042007203635,0.045570706316535536,0.9976719231482558,,,,,,
-453442.91087900003,138,0.4423593827380754,0.4545852122803827,0.39641180081297056,-453442.91087900003-1,-160.01712375018016,273.7415474232555,2288.5535163238965,,,,,,,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.0554053563797272,0.11946852749910353,0.9912908339239455
-453442.90709500003,138,0.8679954549148657,0.4772723055908292,0.46521908002393386,-453442.90709500003-0,-80.70449124424158,92.6285042756839,2306.397847130679,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.047823932329587704,0.04129811468372396,0.99800167195256,,,,,,
-453442.898795,138,0.4547060251860232,0.4868660422990012,0.49382898943606823,-453442.898795-0,-46.703993596422265,16.45795831819612,2309.6719819698847,30.0796518827066,-3.038581744430463,-5.47310703013563,-0.03314640310215722,0.008416377888554816,0.999415069200293,,,,,,
-453442.898743,138,0.3963247236807213,0.4548871690383428,0.40898673833067745,-453442.898743-1,-159.21462826616906,240.9066719223963,2292.317591477663,,,,,,,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.055058930540803935,0.10529418070468799,0.9929157314079737
-453442.89089700003,138,0.35433755458349503,0.4678939388380524,0.4891040620406327,-453442.89089700003-1,-114.03826373546997,29.026151177170277,2307.0418300358833,,,,,,,-31.67061119513038,-3.0073062346460233,-7.771780998409966,-0.03555693919771802,0.013828386051512265,0.9992719748967744
-453442.883073,138,0.32072103122015666,0.5091398471453004,0.539739551110568,-453442.883073-1,32.44316092983718,-105.79580529101543,2305.558410542355,,,,,,,-31.67061119513038,-3.0073062346460233,-7.771780998409966,0.02767699973077828,-0.04437232698093535,0.9986316038881402
-453442.874961,139,0.7426668945877816,0.5059241491022336,0.5504074092465534,-453442.874961-1,21.01815550940978,-134.1294861203644,2304.4140883065556,,,,,,,-31.67061119513038,-3.0073062346460233,-7.771780998409966,0.022744988066748198,-0.05660357232331431,0.9981376163225604
-453442.867103,139,0.42363006476220466,0.5298174715019612,0.6080861202924353,-453442.867103-1,105.0065440517111,-285.48069420813374,2287.375440146412,,,,,,,-31.67061119513038,-3.0073062346460233,-7.771780998409966,0.05900157584858823,-0.1219397272033182,0.9907822752638259
-453442.85908,139,0.4419964704256852,0.5405213947700873,0.621923513564959,-453442.85908-1,142.25399992662165,-321.01759307920133,2280.195070491265,,,,,,,-31.67061119513038,-3.0073062346460233,-7.771780998409966,0.0750807705684481,-0.13728049889539923,0.9876826122362782
